Number of PURLs per target domain,
www.tradoc.army.mil,1
www.doncio.navy.mil,2
energy.usgs.gov,1
americanhistory.si.edu,1
forest.moscowfsl.wsu.edu,1
www.borenawards.org,3
www.chesapeakebay.net,1
www.cec.org,1
es.medicare.gov,1
prodwebnlb.rma.usda.gov,3
webmap.ornl.gov,1
rupri.public-health.uiowa.edu,1
www.peacecorps.gov,3
fiscaldata.treasury.gov,3
drs.faa.gov,2
plants.usda.gov,2
standards.gov,1
wow.uscgaux.info,1
www.consumer.gov,1
www.techbriefs.com,1
www.time.gov,1
www.amdo.org,1
metalib.gpo.gov,9
www.rrb.gov,3
calhoun.nps.edu,2
mn.water.usgs.gov,2
www.fishwatch.gov,1
semspub.epa.gov,2
ucr.fbi.gov,1
av-info.faa.gov,2
www.ptsd.va.gov,2
nihrecord.nih.gov,1
profiles.nlm.nih.gov,2
www.fnal.gov,1
geo-nsdi.er.usgs.gov,1
health.gov,3
www.smithsonianmag.com,1
www.torch.aetc.af.mil,1
www.bja.gov,3
www.wfiwc.org,1
aviationsystems.arc.nasa.gov,1
www.ncd.gov,1
www.uscirf.gov,3
www.oig.dhs.gov,21
ctr.stanford.edu,2
www.manpower.usmc.mil,1
manati.star.nesdis.noaa.gov,1
www.sddc.army.mil,1
druginfo.nlm.nih.gov,1
longtermcare.acl.gov,1
www.nwbc.gov,1
earthexplorer.usgs.gov,1
public.ccsds.org,1
dwp.dmdc.osd.mil,1
www.fhlbi.com,1
www.finance.senate.gov,14
www.youtube.com,13
agingstats.gov,1
www.gils.net,1
www.invasive.org,2
www.afdc.energy.gov,2
catalog.data.gov,2
icatalog.dau.edu,1
newsinhealth.nih.gov,1
www.afspc.af.mil,2
www.cops.usdoj.gov,2
www.nvr.navy.mil,1
www.marines.mil,2
www.afhra.af.mil,1
rfpb.defense.gov,3
www.niehs.nih.gov,1
ienccloud.us,1
www.seaway.dot.gov,1
www.fpir.noaa.gov,1
recruiting.army.mil,1
mafb-primo.hosted.exlibrisgroup.com,1
www.ignet.gov,3
annual.llnl.gov,1
www.sapr.mil,3
www.usrds.org,1
www.nia.nih.gov,14
oceanexplorer.noaa.gov,1
nmai.si.edu,1
www.nhi.fhwa.dot.gov,2
nhts.ornl.gov,1
ruralhealth.und.edu,1
archive.epa.gov,1
www.tsa.gov,2
www.nm.nrcs.usda.gov,1
www.onetonline.org,1
windexchange.energy.gov,1
factsheets.inl.gov,1
www.uscourts.cavc.gov,3
www.mmc.gov,2
nodis3.gsfc.nasa.gov,1
www.state.nj.us,1
sdmdataaccess.nrcs.usda.gov,1
pueblo.gsa.gov,1
npgsweb.ars-grin.gov,1
archive.constantcontact.com,4
19january2021snapshot.epa.gov,2
www.arlis.org,3
www.oig.doc.gov,3
www.nwp.usace.army.mil,1
orders.gpo.gov,1
cgsc.contentdm.oclc.org,3
www.oig.dot.gov,5
www.nal.usda.gov,4
www.jag.navy.mil,2
apps.ams.usda.gov,2
er.jsc.nasa.gov,1
ctc.westpoint.edu,2
americanindian.si.edu,1
www.craterlakeinstitute.com,1
fossil.energy.gov,1
www.afrc.af.mil,1
highways.dot.gov,4
store.samhsa.gov,10
foia.state.gov,3
stacks.cdc.gov,5
www.ocwr.gov,6
coast.noaa.gov,3
www2a.cdc.gov,1
babel.hathitrust.org,4
www.fai.gov,1
www.star.nesdis.noaa.gov,2
www.osce.org,1
www.house.gov,2
dataweb.usitc.gov,1
press.armywarcollege.edu,3
data.nal.usda.gov,1
arc.fiscal.treasury.gov,2
ageconsearch.umn.edu,1
www.dfas.mil,1
2017-2020.usaid.gov,2
sab.epa.gov,1
www.nws.noaa.gov,1
www.environment.fhwa.dot.gov,1
taskbook.nasaprs.com,1
www.ibiblio.org,1
geopub.epa.gov,1
weather.gov,1
www.dsp.dla.mil,1
www.dvcipm.org,1
greenbook-waysandmeans.house.gov,1
soldierforlife.army.mil,1
pages.nist.gov,1
bensguide.gpo.gov,1
www.ovcttac.gov,1
cops.usdoj.gov,3
lsda.jsc.nasa.gov,1
sbir.gsfc.nasa.gov,1
www-s.nist.gov,2
www.regulations.gov,1
www.data.gov,1
www.healthcare.gov,1
ir.eia.gov,1
www.uspsoig.gov,2
www.feedthefuture.gov,3
www.dscu.mil,1
www.nagb.gov,1
www.gocivilairpatrol.com,1
www.doioig.gov,5
nchfp.uga.edu,1
www.dietaryguidelines.gov,1
read.gov,1
www.cit.uscourts.gov,1
www.csosa.gov,2
www.icpsr.umich.edu,1
cam.cancer.gov,1
rrb.gov,3
www.itis.gov,1
www.102iw.ang.af.mil,1
transportation.house.gov,1
www.nga.gov,2
dnc.nga.mil,1
www.tn.gov,2
www1.usgs.gov,1
rmgsc.cr.usgs.gov,1
www.flickr.com,1
community.apan.org,4
digital.lib.uiowa.edu,9
mrr.usaid.gov,3
planthardiness.ars.usda.gov,2
blogs.cdc.gov,4
www2.cdc.gov,1
clinicalstudies.info.nih.gov,1
www.battelle.org,1
publications.america.gov,4
www.reginfo.gov,2
www.ruralhealth.va.gov,2
www.sigtarp.gov,2
ntrl.ntis.gov,2
www.ncrar.research.va.gov,1
www.ncep.noaa.gov,1
www.consumerfinance.gov,13
avo.alaska.edu,2
ethics.senate.gov,1
eospso.gsfc.nasa.gov,2
oig.treasury.gov,3
medcoe.army.mil,5
www.usmcu.edu,11
prhome.defense.gov,1
www.nauticalchartsonline.com,1
www1.grc.nasa.gov,1
www.fhfaoig.gov,2
newsreleases.sandia.gov,1
www.sandia.gov,3
3roundstones.com,1
geomag.usgs.gov,1
waterwatch.usgs.gov,1
saferproducts.gov,1
www.hudexchange.info,2
www.hhs.gov,13
wildlife.faa.gov,1
www.its.dot.gov,3
audioarchives.oc.usda.gov,1
www2.ntia.doc.gov,1
blog.trade.gov,1
quickstats.nass.usda.gov,1
memberguide.gpo.gov,1
www.mrlc.gov,1
www.nro.gov,2
www.medicalcountermeasures.gov,1
inciweb.nwcg.gov,1
www.bones.nih.gov,2
www.peoacwa.army.mil,1
voices.nmfs.noaa.gov,1
www.ninr.nih.gov,1
www.digitizationguidelines.gov,1
projectreporter.nih.gov,1
onsafety.cpsc.gov,1
jobs.nih.gov,1
www.butler.va.gov,1
libraries.indiana.edu,4
www.telework.gov,1
www.nezpercetrail.net,1
amberalert.ojp.gov,1
eplanning.blm.gov,7
naldc.nal.usda.gov,1
listserv.loc.gov,1
www.capvolunteernow.com,1
facts.usps.com,1
www.npms.phmsa.dot.gov,1
www.crimesolutions.gov,1
www.animalimagegallery.org,1
www.pwrc.usgs.gov,3
www.oge.gov,9
esp.cr.usgs.gov,1
oig.nasa.gov,7
m.gpo.gov,1
financialaidtoolkit.ed.gov,1
www.nutrition.gov,1
judiciary.house.gov,5
data.medicare.gov,1
www.mvm.usace.army.mil,3
infocus.nlm.nih.gov,1
intramural.nih.gov,1
bison.usgs.gov,1
www.socialsecurity.gov,2
websoilsurvey.nrcs.usda.gov,1
www.diversity.va.gov,2
library.noaa.gov,7
takingstock.cec.org,1
fws.gov,4
www.fdicoig.gov,2
open.defense.gov,3
dodsoco.ogc.osd.mil,2
themobilityforum.net,1
www.nitrd.gov,3
certs.hhs.gov,1
www.performance.gov,1
science.gsfc.nasa.gov,1
www.usar.army.mil,2
gao.gov,2
seabeemagazine.navylive.dodlive.mil,1
www.usgovernmentmanual.gov,1
nomads.ncep.noaa.gov,1
hddsexplorer.usgs.gov,1
www.spc.noaa.gov,1
cwoutcomes.acf.hhs.gov,1
www.bbg.gov,1
www.usich.gov,2
media.defense.gov,18
phc.amedd.army.mil,5
www.secretservice.gov,4
disclosures-clerk.house.gov,1
trac.syr.edu,1
tess2.uspto.gov,1
minorityhealth.hhs.gov,1
search.library.wisc.edu,3
nureg.nrc.gov,1
citenet.nlrb.gov,1
www.e-verify.gov,1
www.pclob.gov,4
foresthistory.org,1
founders.archives.gov,1
ovc.ncjrs.gov,1
fsitraining.state.gov,1
www.internationalboundarycommission.org,1
www.biodiversitylibrary.org,2
dawson.ustaxcourt.gov,1
disabilitycompendium.org,2
www.nano.gov,2
worldwidescience.org,1
benefits.va.gov,3
www.frtr.gov,1
www.ssab.gov,1
www.acquisition.gov,3
uspreventiveservicestaskforce.org,1
coloradoriverrecovery.org,1
www.nctc.gov,1
digital.library.illinoisstate.edu,23
hints.cancer.gov,2
www.visitthecapitol.gov,1
www.gc.noaa.gov,1
www.ovc.gov,1
greatbasinnpp.org,1
ssa.gov,1
mchb.tvisdata.hrsa.gov,1
ahrqpubs.ahrq.gov,1
africa.si.edu,1
www.denali.gov,2
cris.nifa.usda.gov,2
smart.ojp.gov,1
vetoviolence.cdc.gov,1
www.federalregister.gov,1
nfl.com,1
nei.nih.gov,1
www.ebenefits.va.gov,1
desktop.loc.gov,1
cleanenergysolutions.org,1
purl.fdlp.gov,30
congress.gov,1
data.fs.usda.gov,1
static.dma.mil,1
snaped.fns.usda.gov,1
www.oalj.dol.gov,1
www.michigan.gov,2
www.dcd.uscourts.gov,2
nativeamericanheritagemonth.gov,1
www.archive-it.org,1
www.music.af.mil,1
www.marineband.marines.mil,3
www.fra.dot.gov,2
www.socom.mil,1
www.ustranscom.mil,1
www.energy2030.org,1
dra.gov,1
www.federalreserveeducation.org,1
fedpaymentsimprovement.org,1
www.frbservices.org,1
fedcommunities.org,1
www.bostonfed.org,1
www.philadelphiafed.org,1
www.clevelandfed.org,2
www.richmondfed.org,1
nrcoe.inl.gov,1
www.frbatlanta.org,1
www.chicagofed.org,2
www.stlouisfed.org,1
www.minneapolisfed.org,1
www.kansascityfed.org,1
www.dallasfed.org,2
www.mvs.usace.army.mil,2
edrn.nci.nih.gov,1
uas-faa.opendata.arcgis.com,1
www.firescience.gov,2
flowergarden.noaa.gov,1
studentloans.gov,1
eros.usgs.gov,2
petitions.obamawhitehouse.archives.gov,1
open.obamawhitehouse.archives.gov,1
letsmove.obamawhitehouse.archives.gov,1
doi.org,1
developer.uspto.gov,2
www.asbca.mil,1
echo.epa.gov,2
www.ccac.gov,2
www.cns-llc.us,1
oha.ed.gov,2
ww3.fca.gov,1
orders.fdic.gov,1
www.ncrac.org,1
clintonwhitehouse5.archives.gov,1
quicksearch.dla.mil,1
dctd.cancer.gov,1
www.lacoast.gov,2
www.newengland.va.gov,1
science2017.globalchange.gov,1
usdasearch.usda.gov,1
www.dcsa.mil,3
dggs.alaska.gov,6
doiu.doi.gov,1
files.consumerfinance.gov,50
gsaauctions.gov,1
s3.amazonaws.com,3
tedb.ornl.gov,2
www.pbm.va.gov,1
gapanalysis.usgs.gov,1
marinedebris.noaa.gov,3
eerscmap.usgs.gov,1
exploreuk.uky.edu,14
www.esrl.noaa.gov,3
floridakeys.noaa.gov,2
montereybay.noaa.gov,1
www.nesdis.noaa.gov,2
africacenter.org,1
democrats-intelligence.house.gov,1
sciencecouncil.noaa.gov,1
www.jec.senate.gov,3
www.indian.senate.gov,2
www.lovell.fhcc.va.gov,1
naturalhistory.si.edu,2
nmsfloridakeys.blob.core.windows.net,1
clinicaltrials.gov,2
militarypay.defense.gov,1
www.train.org,1
cyberdefensereview.army.mil,1
cyber.army.mil,1
www.healthquality.va.gov,3
www.publications.usace.army.mil,1
www.oni.navy.mil,5
cplorg.contentdm.oclc.org,3
cve.fbi.gov,1
www.olcf.ornl.gov,3
www.achp.gov,1
libguides.library.noaa.gov,7
www.financialresearch.gov,2
astrobiology.nasa.gov,2
icmmpa.org,1
www.us-cert.gov,2
www.llnl.gov,2
opensi.si.edu,1
disposal.gsa.gov,1
policy.defense.gov,1
www.bulkorder.ftc.gov,1
www.leavenworth.va.gov,1
crsreports.congress.gov,10838
tjaglcspublic.army.mil,1
cloud.cio.gov,1
2017-2021.state.gov,11
ni-u.edu,3
www.phe.gov,1
innovation.defense.gov,2
www.dote.osd.mil,1
www.drought.gov,10
nrcspad.sc.egov.usda.gov,2
www.sandag.org,2
www.macpac.gov,1
www.cleveland.va.gov,1
navalsafetycenter.navy.mil,1
permalink.lanl.gov,8
www.intelligence.gov,2
ecrp.illinois.edu,1
www.hanford.gov,1
www.nrcc.cornell.edu,3
sercc.com,1
apdrc.soest.hawaii.edu,1
www.patientsafety.va.gov,1
fatherhood.gov,1
order.nia.nih.gov,12
carbon2018.globalchange.gov,1
dhsprogram.com,3
www.cape.osd.mil,2
health.mil,1
www.smart.gov,1
www.ang.af.mil,2
www.ca9.uscourts.gov,1
asd.gsfc.nasa.gov,1
www.usace.army.mil,1
www.hfip.org,1
eglin.isportsman.net,1
www.amc.army.mil,1
www.armfor.uscourts.gov,4
www.usagm.gov,5
marketplace.cms.gov,3
landbetweenthelakes.us,1
www.ars-grin.gov,1
www.niams.nih.gov,73
www.cdse.edu,1
www.arsof-history.org,1
www.darpa.mil,1
ir.library.oregonstate.edu,1
eforms.state.gov,1
collections.nlm.nih.gov,1
www.visn12.va.gov,2
www.nsa.gov,1
images.nasa.gov,1
constitution.congress.gov,1
bulkdata.uspto.gov,1
www.surfpac.navy.mil,1
www.mentalhealth.va.gov,3
pueblo.gpo.gov,9
www.moed.uscourts.gov,2
cpo.noaa.gov,3
www.nifc.gov,1
usfs-public.box.com,1
arsof-history.org,1
fam.state.gov,1
www.nationsreportcard.gov,1
www.whatcanyoudocampaign.org,1
www.theviolenceproject.org,1
digitalcommons.law.ou.edu,1
esgf.llnl.gov,3
catalog.ninds.nih.gov,1
www.hsgac.senate.gov,7
www.fisc.uscourts.gov,1
www.digitalarchives.exim.gov,1
docs.house.gov,1
www.waterforum.org,1
www.sare.org,1
nadler.house.gov,1
www.csb.gov,1
assets.ctfassets.net,1
www.diu.mil,2
nche.ed.gov,1
ivscc.gsfc.nasa.gov,1
www.nwd-mr.usace.army.mil,1
warroom.armywarcollege.edu,1
amtrakoig.gov,1
www.coronavirus.gov,1
oig.ssa.gov,1
oig.pbgc.gov,1
archive.cdc.gov,1
espanol.cdc.gov,1
www.psmagazine.army.mil,1
www.spr.doe.gov,2
strategy.data.gov,2
www.predictiveservices.nifc.gov,3
nicic.gov,1
restorethegulf.gov,4
www.solarium.gov,2
dod.defense.gov,1
www.judiciary.senate.gov,10
ffiec.cfpb.gov,1
search4.nrel.gov,2
videocast.nih.gov,1
fdc.nal.usda.gov,1
ltdl.wr.usgs.gov,1
dms.ntsb.gov,1
www.usafa.edu,2
mywaterway.epa.gov,1
ncses.nsf.gov,1
medlineplus.gov,6
madsciblog.tradoc.army.mil,1
mwi.usma.edu,2
www.oversight.gov,12
www.samm.dsca.mil,1
denix.osd.mil,1
stationhypo.com,1
www.onrr.gov,1
www.ait.org.tw,1
usda-fns.maps.arcgis.com,1
digirepo.nlm.nih.gov,1
www.omao.noaa.gov,2
www.uscga.edu,1
gpm.nasa.gov,1
www.minorityhealth.hhs.gov,3
www.pandemicoversight.gov,3
ia800402.us.archive.org,1
www.osi.af.mil,1
www.whatsinproducts.com,1
loc.maps.arcgis.com,1
dcp.psc.gov,1
www.icams-portal.gov,2
hazards.geoplatform.gov,1
www.jpml.uscourts.gov,1
static1.squarespace.com,1
digital2.library.unt.edu,1
hifld-geoplatform.opendata.arcgis.com,1
www.cc.nih.gov,1
www.spaceforce.mil,6
www.spoc.spaceforce.mil,1
clearinghouse.marinedebris.noaa.gov,1
dceg.cancer.gov,1
oig.eeoc.gov,1
republicans-judiciary.house.gov,1
financialservices.house.gov,2
acl.gov,1
ia800502.us.archive.org,1
nnlm.gov,1
www.nwd.usace.army.mil,4
oig.federalreserve.gov,3
cancercontrol.cancer.gov,2
rsc-banks.house.gov,2
fdlp.gov,1
nps.edu,2
ia903108.us.archive.org,1
www.tearline.mil,1
bwt.cbp.gov,1
www.dsiac.org,1
csiac.org,1
www.csiac.org,1
awt.cbp.gov,1
www.jasp-online.org,1
www.hdiac.org,1
lccn.loc.gov,23
apgnews.com,1
www.odni.gov,1
eda.gov,1
www.vaccines.gov,1
www.vacunas.gov,1
www.rfa.org,3
gml.noaa.gov,2
www.nixonlibrary.gov,1
rferl.org,1
www.rferl.org,1
ia800708.us.archive.org,1
ia802709.us.archive.org,1
reporter.nih.gov,1
www.glri.us,1
heinonline.org,1
www.uscp.gov,4
consumercomplaints.fcc.gov,1
my.usgs.gov,1
www.dspo.mil,2
levees.sec.usace.army.mil,2
www.mountainhomeafbairspaceeis.com,1
smithsonian.figshare.com,2
www.organdonor.gov,1
www.maryland.va.gov,1
pubs.nps.gov,1
namus.nij.ojp.gov,1
www.manufacturingusa.com,1
oce.house.gov,5
ia801208.us.archive.org,1
tsapps.nist.gov,1
ipdefenseforum.com,1
www.poa.usace.army.mil,1
chroniclingamerica.loc.gov,1
www.lrc.usace.army.mil,1
www.lrh.usace.army.mil,1
www.nwk.usace.army.mil,1
www.swl.usace.army.mil,1
www.lrl.usace.army.mil,1
www.sam.usace.army.mil,1
www.lrn.usace.army.mil,1
america250.org,1
www.nwo.usace.army.mil,1
www.lrp.usace.army.mil,1
www.permits.performance.gov,1
www.mvr.usace.army.mil,1
www.spk.usace.army.mil,1
dpcpsi.nih.gov,3
www.nws.usace.army.mil,1
www.mvk.usace.army.mil,1
chemview.epa.gov,1
www.cpf.navy.mil,1
www.spa.usace.army.mil,1
www.nab.usace.army.mil,2
ioos.noaa.gov,1
geoplatform.maps.arcgis.com,1
science.house.gov,1
republicans-science.house.gov,1
bja.ojp.gov,3
www.sac.usace.army.mil,1
osp.od.nih.gov,1
ned.nih.gov,1
www.medpac.gov,1
370377fc-459c-47ec-b9a9-c25f410f7f94.filesusr.com,1
foreignaffairs.house.gov,1
energycommerce.house.gov,1
www.swf.usace.army.mil,1
www.covidtests.gov,2
forensiccoe.org,1
www.swg.usace.army.mil,1
jwst.nasa.gov,1
www.saj.usace.army.mil,1
oig.nsa.gov,1
www.spl.usace.army.mil,1
www.dodea.edu,1
www.ninds.nih.gov,2
nap.nationalacademies.org,1
amber-ic.org,2
www.amberadvocate.org,1
nrel-primo.hosted.exlibrisgroup.com,2
www.foreign.senate.gov,2
www.nan.usace.army.mil,1
www.appropriations.senate.gov,1
www.rules.senate.gov,1
www.covid.gov,1
coc.senate.gov,2
www.armed-services.senate.gov,1
www.sbc.senate.gov,1
www.ethics.senate.gov,1
armedservices.house.gov,2
www.banking.senate.gov,1
agriculture.house.gov,1
oversight.house.gov,22
veterans.house.gov,1
waysandmeans.house.gov,1
www.mvn.usace.army.mil,1
www.nap.usace.army.mil,1
www.veterans.senate.gov,1
www.intelligence.senate.gov,1
www.drugcaucus.senate.gov,1
appropriations.house.gov,1
www.commerce.senate.gov,1
homeland.house.gov,2
naturalresources.house.gov,1
www.cecc.gov,1
ethics.house.gov,1
rules.house.gov,1
intelligence.house.gov,1
www.aging.senate.gov,1
www.epw.senate.gov,1
www.energy.senate.gov,1
humanrightscommission.house.gov,1
www.sas.usace.army.mil,1
www2.fmc.gov,1
www.inaugural.senate.gov,1
combatecovid.hhs.gov,1
usfs-public.app.box.com,1
www.qmo.amedd.army.mil,2
www.spn.usace.army.mil,1
www.peerta.acf.hhs.gov,1
www.help.senate.gov,1
edworkforce.house.gov,2
www.agriculture.senate.gov,1
www.budget.senate.gov,1
budget.house.gov,1
modernizecongress.house.gov,1
climatecrisis.house.gov,1
smallbusiness.house.gov,1
screeningtool.geoplatform.gov,1
www.mvp.usace.army.mil,1
edap.epa.gov,1
www.sakitta.org,1
erdc-library.erdc.dren.mil,9
january6th-benniethompson.house.gov,9
www.jagreporter.af.mil,1
www.energycodes.gov,1
january6th.house.gov,1
www.stopalcoholabuse.gov,2
ecdrappeals.ed.gov,1
cameochemicals.noaa.gov,1
home.nps.gov,1
www.swt.usace.army.mil,2
ia802603.us.archive.org,1
www.openworld.gov,1
gop-foreignaffairs.house.gov,1
ilrs.gsfc.nasa.gov,1
webb.nasa.gov,2
dx.doi.org,2
media.fisheries.noaa.gov,1
www.afrh.gov,1
www.schatz.senate.gov,1
ia801305.us.archive.org,1
ia800609.us.archive.org,1
www.nww.usace.army.mil,2
navalaviationnews.navylive.dodlive.mil,2
plainsguardian.dodlive.mil,1
www.fia.fs.usda.gov,1
www.saw.usace.army.mil,1
nrel.primo.exlibrisgroup.com,2
nssarchive.us,2
www.fordlibrarymuseum.gov,1
ndia.dtic.mil,1
s3.documentcloud.org,1
www.spectrum.niaaa.nih.gov,1
nsidc.org,1
www.aei.org,1
dsb.cto.mil,1
datainventory.ed.gov,1
preptoolkit.fema.gov,1
www.fedscope.opm.gov,1
www.c-span.org,1
hazards.fema.gov,1
democrats-judiciary.house.gov,1
devgis.charttools.noaa.gov,1
wpo.noaa.gov,1
ut.ng.mil,1
diversity.house.gov,1
reaganudall.org,1
www.visn9.va.gov,1
tedstevensarcticcenter.org,1
www.911.gov,1
aspr.hhs.gov,1
www.rubio.senate.gov,1
www.nnss.gov,1
www.whitehouse.senate.gov,1
drive.google.com,1
www.documentcloud.org,1
www.europeafrica.army.mil,1
selectcommitteeontheccp.house.gov,1
covid.cdc.gov,2
www.marshall.senate.gov,1
htcbc.ovc.ojp.gov,1
livestream.com,1
ida.ussc.gov,1
lss.fnal.gov,1
gbp-blm-egis.hub.arcgis.com,1
designee.faa.gov,1
oversightdemocrats.house.gov,2
www.getinternet.gov,1
www.sipi.edu,1
par.nsf.gov,1
publicaccess.dtic.mil,1
pubag.nal.usda.gov,1
research.si.edu,1
vimeo.com,1
portal.cops.usdoj.gov,3
data.noaa.gov,1
www.aaro.mil,1
mwi.westpoint.edu,3
sservi.nasa.gov,2
nca2023.globalchange.gov,1
www.hiv.va.gov,1
www.usitc.gov,4
broadbandmap.fcc.gov,1
open.usa.gov,1
mapping.ncua.gov,1
fns-prod.azureedge.us,2
